SOI_CD,SOI_NM,ITT_CD,ITT_NM,SOI_NM2, SOI_CD2,,,,
85,새마을금고,2620,광남（광주전남）새마을금고,제2금융권,2,,,,
85,새마을금고,2621,월산새마을금고,제2금융권,2,,,,
85,새마을금고,2622,주월동새마을금고,제2금융권,2,,,,
85,새마을금고,2625,서광주새마을금고,제2금융권,2,,,,
85,새마을금고,2627,남광주새마을금고,제2금융권,2,,,,
85,새마을금고,2628,양２동새마을금고,제2금융권,2,,,,
85,새마을금고,2629,상무동새마을금고,제2금융권,2,,,,
85,새마을금고,2630,화정새마을금고,제2금융권,2,,,,
85,새마을금고,2631,염주새마을금고,제2금융권,2,,,,
85,새마을금고,2632,송원새마을금고,제2금융권,2,,,,
85,새마을금고,2635,광주새마을금고,제2금융권,2,,,,
85,새마을금고,2636,중흥１동새마을금고,제2금융권,2,,,,
85,새마을금고,2637,북광주새마을금고,제2금융권,2,,,,
85,새마을금고,2638,광주북부새마을금고,제2금융권,2,,,,
85,새마을금고,2639,태봉새마을금고,제2금융권,2,,,,
85,새마을금고,2640,동운새마을금고,제2금융권,2,,,,
85,새마을금고,2641,서방새마을금고,제2금융권,2,,,,
85,새마을금고,2642,제일새마을금고,제2금융권,2,,,,
85,새마을금고,2643,두암동새마을금고,제2금융권,2,,,,
85,새마을금고,2644,예향새마을금고,제2금융권,2,,,,
85,새마을금고,2645,빛고을새마을금고,제2금융권,2,,,,
85,새마을금고,2649,동부（광주전남）새마을금고,제2금융권,2,,,,
85,새마을금고,2653,광주중앙（광주전남）새마을금고,제2금융권,2,,,,
85,새마을금고,2654,양동새마을금고,제2금융권,2,,,,
85,새마을금고,2655,신흥（광주전남）새마을금고,제2금융권,2,,,,
85,새마을금고,2656,동여수새마을금고,제2금융권,2,,,,
85,새마을금고,2657,여수엑스포새마을금고,제2금융권,2,,,,
85,새마을금고,2658,여수중앙새마을금고,제2금융권,2,,,,
85,새마을금고,2659,여수중부새마을금고,제2금융권,2,,,,
85,새마을금고,2660,충무（광주전남）새마을금고,제2금융권,2,,,,
85,새마을금고,2661,진남새마을금고,제2금융권,2,,,,
85,새마을금고,2664,좌수영（광주전남）새마을금고,제2금융권,2,,,,
85,새마을금고,2665,구봉새마을금고,제2금융권,2,,,,
85,새마을금고,2666,새여수새마을금고,제2금융권,2,,,,
85,새마을금고,2669,순천만새마을금고,제2금융권,2,,,,
85,새마을금고,2670,여천새마을금고,제2금융권,2,,,,
85,새마을금고,2675,여수서부새마을금고,제2금융권,2,,,,
85,새마을금고,2676,순천북부새마을금고,제2금융권,2,,,,
85,새마을금고,2677,순천중부새마을금고,제2금융권,2,,,,
85,새마을금고,2678,광영새마을금고,제2금융권,2,,,,
85,새마을금고,2680,광양새마을금고,제2금융권,2,,,,
85,새마을금고,2681,봉성새마을금고,제2금융권,2,,,,
85,새마을금고,2682,구례새마을금고,제2금융권,2,,,,
85,새마을금고,2684,여수한려새마을금고,제2금융권,2,,,,
85,새마을금고,2685,돌산새마을금고,제2금융권,2,,,,
85,새마을금고,2686,고흥새마을금고,제2금융권,2,,,,
85,새마을금고,2687,녹동새마을금고,제2금융권,2,,,,
85,새마을금고,2688,과역새마을금고,제2금융권,2,,,,
85,새마을금고,2690,보성새마을금고,제2금융권,2,,,,
85,새마을금고,2693,벌교새마을금고,제2금융권,2,,,,
85,새마을금고,2696,세진새마을금고,제2금융권,2,,,,
85,새마을금고,2697,산정새마을금고,제2금융권,2,,,,
85,새마을금고,2699,국민새마을금고,제2금융권,2,,,,
85,새마을금고,2700,목포중앙새마을금고,제2금융권,2,,,,
85,새마을금고,2701,삼학새마을금고,제2금융권,2,,,,
85,새마을금고,2704,영신학원새마을금고,제2금융권,2,,,,
85,새마을금고,2705,강진새마을금고,제2금융권,2,,,,
85,새마을금고,2706,문내새마을금고,제2금융권,2,,,,
85,새마을금고,2707,해남（광주전남）새마을금고,제2금융권,2,,,,
85,새마을금고,2708,무안새마을금고,제2금융권,2,,,,
85,새마을금고,2709,해제새마을금고,제2금융권,2,,,,
85,새마을금고,2710,남악새마을금고,제2금융권,2,,,,
85,새마을금고,2714,임회새마을금고,제2금융권,2,,,,
85,새마을금고,2715,학교（광주전남）새마을금고,제2금융권,2,,,,
85,새마을금고,2716,나주새마을금고,제2금융권,2,,,,
85,새마을금고,2717,영산포새마을금고,제2금융권,2,,,,
85,새마을금고,2719,남평새마을금고,제2금융권,2,,,,
85,새마을금고,2721,담양새마을금고,제2금융권,2,,,,
85,새마을금고,2723,화순새마을금고,제2금융권,2,,,,
85,새마을금고,2725,장흥새마을금고,제2금융권,2,,,,
85,새마을금고,2730,성실새마을금고,제2금융권,2,,,,
85,새마을금고,2731,영암우리새마을금고,제2금융권,2,,,,
85,새마을금고,2735,삼호새마을금고,제2금융권,2,,,,
85,새마을금고,2737,월야새마을금고,제2금융권,2,,,,
85,새마을금고,2738,정주새마을금고,제2금융권,2,,,,
85,새마을금고,2739,법성새마을금고,제2금융권,2,,,,
85,새마을금고,2741,염산새마을금고,제2금융권,2,,,,
85,새마을금고,2742,백수새마을금고,제2금융권,2,,,,
85,새마을금고,2803,원중앙새마을금고,제2금융권,2,,,,
85,새마을금고,2805,대전동부새마을금고,제2금융권,2,,,,
85,새마을금고,2806,한마음새마을금고,제2금융권,2,,,,
85,새마을금고,2807,예스새마을금고,제2금융권,2,,,,
85,새마을금고,2808,대신새마을금고,제2금융권,2,,,,
85,새마을금고,2809,대동（대전충남）새마을금고,제2금융권,2,,,,
85,새마을금고,2810,우리새마을금고,제2금융권,2,,,,
85,새마을금고,2812,소제새마을금고,제2금융권,2,,,,
85,새마을금고,2813,가양１동새마을금고,제2금융권,2,,,,
85,새마을금고,2814,가양２동새마을금고,제2금융권,2,,,,
85,새마을금고,2816,동대전새마을금고,제2금융권,2,,,,
85,새마을금고,2817,성남２동새마을금고,제2금융권,2,,,,
85,새마을금고,2818,홍도동새마을금고,제2금융권,2,,,,
85,새마을금고,2819,삼성동（대전충남）새마을금고,제2금융권,2,,,,
85,새마을금고,2820,중앙동（대전충남）새마을금고,제2금융권,2,,,,
85,새마을금고,2822,오정동（대전충남）새마을금고,제2금융권,2,,,,
85,새마을금고,2824,대청새마을금고,제2금융권,2,,,,
85,새마을금고,2825,신탄진새마을금고,제2금융권,2,,,,
85,새마을금고,2826,덕암새마을금고,제2금융권,2,,,,
85,새마을금고,2830,대전대덕새마을금고,제2금융권,2,,,,
85,새마을금고,2831,대전새마을금고,제2금융권,2,,,,
85,새마을금고,2832,원대전새마을금고,제2금융권,2,,,,
85,새마을금고,2834,대흥（대전충남）새마을금고,제2금융권,2,,,,
85,새마을금고,2836,창신새마을금고,제2금융권,2,,,,
85,새마을금고,2837,석교동새마을금고,제2금융권,2,,,,
85,새마을금고,2840,서대전새마을금고,제2금융권,2,,,,
85,새마을금고,2841,태평새마을금고,제2금융권,2,,,,
85,새마을금고,2842,대전중부새마을금고,제2금융권,2,,,,
85,새마을금고,2843,남대전새마을금고,제2금융권,2,,,,
85,새마을금고,2847,대전건축사새마을금고,제2금융권,2,,,,
85,새마을금고,2848,대전서부새마을금고,제2금융권,2,,,,
85,새마을금고,2850,한밭새마을금고,제2금융권,2,,,,
85,새마을금고,2852,유성새마을금고,제2금융권,2,,,,
85,새마을금고,2854,탄동새마을금고,제2금융권,2,,,,
85,새마을금고,2855,진잠새마을금고,제2금융권,2,,,,
85,새마을금고,2856,유성온천새마을금고,제2금융권,2,,,,
85,새마을금고,2859,대전개인택시새마을금고,제2금융권,2,,,,
85,새마을금고,2860,대전남부새마을금고,제2금융권,2,,,,
85,새마을금고,2861,천안새마을금고,제2금융권,2,,,,
85,새마을금고,2862,선영새마을금고,제2금융권,2,,,,
85,새마을금고,2863,천안동부새마을금고,제2금융권,2,,,,
85,새마을금고,2864,천안서부새마을금고,제2금융권,2,,,,
85,새마을금고,2865,중부（대전충남）새마을금고,제2금융권,2,,,,
85,새마을금고,2866,성환새마을금고,제2금융권,2,,,,
85,새마을금고,2867,천안남부새마을금고,제2금융권,2,,,,
85,새마을금고,2868,광덕새마을금고,제2금융권,2,,,,
85,새마을금고,2869,천안북부새마을금고,제2금융권,2,,,,
85,새마을금고,2873,합동새마을금고,제2금융권,2,,,,
85,새마을금고,2874,이인새마을금고,제2금융권,2,,,,
85,새마을금고,2875,대성（대전충남）새마을금고,제2금융권,2,,,,
85,새마을금고,2877,유구새마을금고,제2금융권,2,,,,
85,새마을금고,2878,백제새마을금고,제2금융권,2,,,,
85,새마을금고,2879,삼성새마을금고,제2금융권,2,,,,
85,새마을금고,2881,웅진새마을금고,제2금융권,2,,,,
85,새마을금고,2882,온양새마을금고,제2금융권,2,,,,
85,새마을금고,2883,정우새마을금고,제2금융권,2,,,,
85,새마을금고,2884,아산새마을금고,제2금융권,2,,,,
85,새마을금고,2885,탕정새마을금고,제2금융권,2,,,,
85,새마을금고,2887,신우새마을금고,제2금융권,2,,,,
85,새마을금고,2888,금산읍（대전충남）새마을금고,제2금융권,2,,,,
85,새마을금고,2889,추부새마을금고,제2금융권,2,,,,
85,새마을금고,2890,인삼시장새마을금고,제2금융권,2,,,,
85,새마을금고,2892,세종（대전충남）새마을금고,제2금융권,2,,,,
85,새마을금고,2893,황산새마을금고,제2금융권,2,,,,
85,새마을금고,2894,충청새마을금고,제2금융권,2,,,,
85,새마을금고,2896,놀뫼새마을금고,제2금융권,2,,,,
85,새마을금고,2897,부여새마을금고,제2금융권,2,,,,
85,새마을금고,2899,금강새마을금고,제2금융권,2,,,,
85,새마을금고,2902,원세종새마을금고,제2금융권,2,,,,
85,새마을금고,2903,보령시새마을금고,제2금융권,2,,,,
85,새마을금고,2904,웅천새마을금고,제2금융권,2,,,,
85,새마을금고,2906,서산새마을금고,제2금융권,2,,,,
85,새마을금고,2907,서산중앙새마을금고,제2금융권,2,,,,
85,새마을금고,2908,대산（대전충남）새마을금고,제2금융권,2,,,,
85,새마을금고,2910,서천군새마을금고,제2금융권,2,,,,
85,새마을금고,2912,청신새마을금고,제2금융권,2,,,,
85,새마을금고,2915,홍성서부새마을금고,제2금융권,2,,,,
85,새마을금고,2916,홍주（대전충남）새마을금고,제2금융권,2,,,,
85,새마을금고,2917,예산새마을금고,제2금융권,2,,,,
85,새마을금고,2918,금오（대전충남）새마을금고,제2금융권,2,,,,
85,새마을금고,2919,신례원새마을금고,제2금융권,2,,,,
85,새마을금고,2920,삽교새마을금고,제2금융권,2,,,,
85,새마을금고,2923,태안새마을금고,제2금융권,2,,,,
85,새마을금고,2924,안면새마을금고,제2금융권,2,,,,
85,새마을금고,2925,남면새마을금고,제2금융권,2,,,,
85,새마을금고,2926,안흥새마을금고,제2금융권,2,,,,
85,새마을금고,2927,소원새마을금고,제2금융권,2,,,,
85,새마을금고,2928,원북새마을금고,제2금융권,2,,,,
85,새마을금고,2929,당진새마을금고,제2금융권,2,,,,
85,새마을금고,2930,당진서부새마을금고,제2금융권,2,,,,
85,새마을금고,2931,당진동부새마을금고,제2금융권,2,,,,
85,새마을금고,2933,서용인새마을금고,제2금융권,2,,,,
85,새마을금고,2934,꿈드림(대전)새마을금고,제2금융권,2,,,,
85,새마을금고,3002,반월중앙새마을금고,제2금융권,2,,,,
85,새마을금고,3004,가고파새마을금고,제2금융권,2,,,,
85,새마을금고,3005,서부（울산경남）새마을금고,제2금융권,2,,,,
85,새마을금고,3006,동부새마을금고,제2금융권,2,,,,
85,새마을금고,3007,마산새마을금고,제2금융권,2,,,,
85,새마을금고,3008,합성１동새마을금고,제2금융권,2,,,,
85,새마을금고,3009,동마산새마을금고,제2금융권,2,,,,
85,새마을금고,3010,합성２동새마을금고,제2금융권,2,,,,
85,새마을금고,3012,석전새마을금고,제2금융권,2,,,,
85,새마을금고,3013,마산남부새마을금고,제2금융권,2,,,,
85,새마을금고,3019,진해새마을금고,제2금융권,2,,,,
85,새마을금고,3020,새진해새마을금고,제2금융권,2,,,,
85,새마을금고,3023,의령새마을금고,제2금융권,2,,,,
85,새마을금고,3024,함안새마을금고,제2금융권,2,,,,
85,새마을금고,3028,중부（울산경남）새마을금고,제2금융권,2,,,,
85,새마을금고,3029,밀양새마을금고,제2금융권,2,,,,
85,새마을금고,3031,지귀동새마을금고,제2금융권,2,,,,
85,새마을금고,3032,반송새마을금고,제2금융권,2,,,,
85,새마을금고,3033,남창원새마을금고,제2금융권,2,,,,
85,새마을금고,3034,창원중앙새마을금고,제2금융권,2,,,,
85,새마을금고,3035,양곡새마을금고,제2금융권,2,,,,
85,새마을금고,3037,의창새마을금고,제2금융권,2,,,,
85,새마을금고,3038,창원새마을금고,제2금융권,2,,,,
85,새마을금고,3039,새창원새마을금고,제2금융권,2,,,,
85,새마을금고,3040,동창원새마을금고,제2금융권,2,,,,
85,새마을금고,3057,벧엘새마을금고,제2금융권,2,,,,
85,새마을금고,3058,동상동새마을금고,제2금융권,2,,,,
85,새마을금고,3059,남김해새마을금고,제2금융권,2,,,,
85,새마을금고,3060,부원새마을금고,제2금융권,2,,,,
85,새마을금고,3061,내외동새마을금고,제2금융권,2,,,,
85,새마을금고,3062,서부새마을금고,제2금융권,2,,,,
85,새마을금고,3063,삼안동새마을금고,제2금융권,2,,,,
85,새마을금고,3064,새김해새마을금고,제2금융권,2,,,,
85,새마을금고,3065,북부동새마을금고,제2금융권,2,,,,
85,새마을금고,3066,활천새마을금고,제2금융권,2,,,,
